condition,study,contrast,tissue,light,pathway_id,pathway_name,source,n_panel_genes,n_measured,mean_log2fc,mean_abs_log2fc,singscore,frac_up,frac_dn,sign_consistency,n_measured_w_padj,n_padj_lt_05,frac_padj_lt_05
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath03440,Homologous recombination,KEGG,60,60,-0.0044797201636712,0.4251498278146864,0.0091279077681135,0.1,0.15,0.6,60.0,2.0,0.03333333333333333
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath03450,Non-homologous end-joining,KEGG,8,8,-0.0196092697364013,0.1552165009270316,0.0510637429049777,0.0,0.0,,8.0,0.0,0.0
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath03460,Fanconi anemia pathway,KEGG,46,46,-0.1154494818850935,0.3779546667383066,-0.0066205412545472,0.108695652173913,0.217391304347826,0.6666666666666666,46.0,4.0,0.08695652173913043
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath04075,Plant hormone signal transduction,KEGG,433,398,-0.2642486214309886,0.9123609859846112,-0.0170473934456471,0.14321608040201,0.2462311557788944,0.632258064516129,379.0,35.0,0.09234828496042216
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath04712,Circadian rhythm - plant,KEGG,43,43,0.202606167194142,0.4915915704586155,0.1123057623403768,0.2093023255813953,0.1395348837209302,0.6,43.0,8.0,0.18604651162790697
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ABA_biosynthesis,ABA_biosynthesis,Curated,8,7,-0.6430728760095236,1.6706578257979807,-0.1177204925826756,0.2857142857142857,0.4285714285714285,0.6,7.0,3.0,0.42857142857142855
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ABA_signaling,ABA_signaling,Curated,16,15,0.8270615272691889,2.130882945055996,0.1064777383042726,0.6,0.3333333333333333,0.6428571428571429,14.0,9.0,0.6428571428571429
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Auxin_transporters_ABCB,Auxin_transporters_ABCB,Curated,3,3,-0.041040351903186,0.8230240575949926,-0.0559162617229504,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,1.0,0.3333333333333333
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Auxin_transporters_AUX_LAX,Auxin_transporters_AUX_LAX,Curated,3,3,-0.5519926779369507,0.8943693347934639,-0.1573495583050893,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,2.0,0.6666666666666666
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Auxin_transporters_PIN,Auxin_transporters_PIN,Curated,7,7,-1.6559700282692245,2.005721141112901,-0.2730672080175939,0.1428571428571428,0.7142857142857143,0.8333333333333334,6.0,3.0,0.5
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Circadian_core,Circadian_core,User_core,14,14,0.775354507990963,0.9977600078664992,0.1909778734475536,0.5714285714285714,0.1428571428571428,0.8,14.0,9.0,0.6428571428571429
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,GA_biosynthesis,GA_biosynthesis,Curated,17,14,-0.6877851615034102,0.9887047709622392,-0.1539029185115182,0.0714285714285714,0.4285714285714285,0.8571428571428571,13.0,3.0,0.23076923076923078
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,GA_core_NMF,GA_core_NMF,User_core,3,2,,,,,,,2.0,0.0,0.0
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,GA_signaling,GA_signaling,Curated,10,10,0.5259487044591605,0.6681311880402786,0.1683490546776103,0.5,0.1,0.8333333333333334,10.0,5.0,0.5
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Gravitropism,Gravitropism,Curated,9,8,-0.2857615193026741,0.530906098150026,-0.0915666217485401,0.125,0.375,0.75,8.0,4.0,0.5
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Hormone_transporters_ABCG,Hormone_transporters_ABCG,Curated,5,5,2.18858581355873,2.724993435986118,0.204058965249704,0.8,0.2,0.8,5.0,4.0,0.8
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Hormone_transporters_NPF,Hormone_transporters_NPF,Curated,6,5,-0.2816893113042634,0.7624132206962794,-0.1017681407979093,0.2,0.4,0.6666666666666666,4.0,2.0,0.5
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Hub_transporter_core,Hub_transporter_core,User_core,5,4,0.0770983080889215,2.315912199340582,0.1055984319490383,0.5,0.25,0.6666666666666666,4.0,2.0,0.5
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Photoreceptors,Photoreceptors,Curated,10,10,0.0498519539553063,0.4855248171012419,0.0232267548695332,0.3,0.2,0.6,10.0,5.0,0.5
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ROS_core_NMF,ROS_core_NMF,User_core,10,9,0.7098884950963377,1.2700685637856692,0.0637156818707719,0.3333333333333333,0.2222222222222222,0.6,9.0,3.0,0.3333333333333333
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ROS_scavenging,ROS_scavenging,Curated,24,22,0.806418885009133,1.571483375789671,0.0840117455332449,0.4545454545454545,0.2272727272727272,0.6666666666666666,22.0,10.0,0.45454545454545453
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,Sugar_transporters_SWEET,Sugar_transporters_SWEET,Curated,11,9,1.9155822068803037,2.83696548118484,0.1926896883407969,0.5555555555555556,0.1111111111111111,0.8333333333333334,8.0,4.0,0.5
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath00195,Photosynthesis,KEGG,46,45,-1.6981775602027,1.7478892145714202,-0.3659257444385461,0.0444444444444444,0.9111111111111112,0.9534883720930232,44.0,38.0,0.8636363636363636
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath00196,Photosynthesis - antenna proteins,KEGG,22,22,-1.97113394786435,2.015638420379354,-0.3856722313172147,0.0,0.9545454545454546,1.0,19.0,16.0,0.8421052631578947
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath00630,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),KEGG,80,78,-0.2856983001806483,1.268824191710407,-0.0524495037541711,0.282051282051282,0.4358974358974359,0.6071428571428571,78.0,42.0,0.5384615384615384
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath00710,Carbon fixation in photosynthetic organisms,KEGG,70,70,-0.5482807919057284,1.1689586707916315,-0.1042164703686202,0.1857142857142857,0.4428571428571428,0.7045454545454546,70.0,40.0,0.5714285714285714
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath00904,Diterpenoid biosynthesis (GA biosynthesis),KEGG,25,22,-0.9945866020427292,1.418406839701667,-0.1812576332973245,0.0909090909090909,0.5,0.8461538461538461,20.0,4.0,0.2
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath00966,Glucosinolate biosynthesis,KEGG,26,24,-1.0838100797302794,1.4014354663301338,-0.2408360216151469,0.0416666666666666,0.6666666666666666,0.9411764705882352,24.0,12.0,0.5
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath03410,Base excision repair,KEGG,50,50,-0.5264844904892496,0.5788625953508084,-0.1730826085181101,0.02,0.36,0.9473684210526316,49.0,10.0,0.20408163265306123
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath03420,Nucleotide excision repair,KEGG,85,81,-0.0805018216525387,0.6589270173922245,-0.0284531881030989,0.1728395061728395,0.2592592592592592,0.6,79.0,24.0,0.3037974683544304
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath03430,Mismatch repair,KEGG,32,32,-0.6957570632546385,0.7886759164379908,-0.2037445383641635,0.03125,0.46875,0.9375,32.0,7.0,0.21875
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath03440,Homologous recombination,KEGG,60,60,-0.5393029652364109,1.0341244570257582,-0.1332353301482297,0.0833333333333333,0.45,0.84375,60.0,14.0,0.23333333333333334
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath03450,Non-homologous end-joining,KEGG,8,8,-0.0864452517546768,0.2125614853984681,-0.0548052186696067,0.0,0.0,,8.0,0.0,0.0
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath03460,Fanconi anemia pathway,KEGG,46,46,-0.888496967088563,1.093948753852659,-0.1781696129761898,0.0869565217391304,0.5217391304347826,0.8571428571428571,46.0,14.0,0.30434782608695654
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath04075,Plant hormone signal transduction,KEGG,433,398,0.0403045103903992,1.2714360778911526,-0.0093347213013903,0.321608040201005,0.3190954773869346,0.5019607843137255,379.0,160.0,0.42216358839050133
OSD-678|FLT_vs_GC_Light|leaf|light,OSD-678,FLT_vs_GC_Light,leaf,light,ath04712,Circadian rhythm - plant,KEGG,43,43,-0.0027653175825743,1.0750396261804975,0.0601361598515517,0.3488372093023256,0.2325581395348837,0.6,43.0,22.0,0.5116279069767442
